ElasticModulus_composition_average,ShearModulus_composition_average,Temperature (degC),CovalentRadii_arithmetic_average,NdValence_composition_average,PH2O (%),IsOrthorhombic_difference,valence_composition_average,BCCenergy_pa_arithmetic_average,PO2 (%),HHIr_composition_average,IsOrthorhombic_composition_average,ShearModulus_difference,ThirdIonizationEnergy_composition_average,BulkModulus_composition_average,NsUnfilled_composition_average,NsValence_composition_average,ElectricalConductivity_composition_average,HeatFusion_composition_average,n_ws^third_difference,ThermalConductivity_arithmetic_average,HHIp_arithmetic_average,NpValence_composition_average,ThermalExpansionCoefficient_composition_average,MeltingT_composition_average
14.414213197969548,5.662944162436548,648.8976968,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766498,-4.299601278571429,0.0,1447.2081218274116,0.0,28.1,43.16174619289341,4.036548223350255,0.0,2.0000000000000004,1.2345177664974625,3.985888324873097,0.5999999999999999,12.399628571428572,5700.0,2.3756345177664984,468.86395939086304,552.840609137056
14.414213197969548,5.662944162436548,599.4812045,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766498,-4.299601278571429,0.0,1447.2081218274116,0.0,28.1,43.16174619289341,4.036548223350255,0.0,2.0000000000000004,1.2345177664974625,3.985888324873097,0.5999999999999999,12.399628571428572,5700.0,2.3756345177664984,468.86395939086304,552.840609137056
14.414213197969548,5.662944162436548,549.7880159,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766498,-4.299601278571429,0.0,1447.2081218274116,0.0,28.1,43.16174619289341,4.036548223350255,0.0,2.0000000000000004,1.2345177664974625,3.985888324873097,0.5999999999999999,12.399628571428572,5700.0,2.3756345177664984,468.86395939086304,552.840609137056
14.414213197969548,5.662944162436548,498.5765605,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766498,-4.299601278571429,0.0,1447.2081218274116,0.0,28.1,43.16174619289341,4.036548223350255,0.0,2.0000000000000004,1.2345177664974625,3.985888324873097,0.5999999999999999,12.399628571428572,5700.0,2.3756345177664984,468.86395939086304,552.840609137056
14.414213197969548,5.662944162436548,450.3691313,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766498,-4.299601278571429,0.0,1447.2081218274116,0.0,28.1,43.16174619289341,4.036548223350255,0.0,2.0000000000000004,1.2345177664974625,3.985888324873097,0.5999999999999999,12.399628571428572,5700.0,2.3756345177664984,468.86395939086304,552.840609137056
14.414213197969548,5.662944162436548,399.9501187,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766498,-4.299601278571429,0.0,1447.2081218274116,0.0,28.1,43.16174619289341,4.036548223350255,0.0,2.0000000000000004,1.2345177664974625,3.985888324873097,0.5999999999999999,12.399628571428572,5700.0,2.3756345177664984,468.86395939086304,552.840609137056
14.414213197969548,5.662944162436548,350.8484377,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766498,-4.299601278571429,0.0,1447.2081218274116,0.0,28.1,43.16174619289341,4.036548223350255,0.0,2.0000000000000004,1.2345177664974625,3.985888324873097,0.5999999999999999,12.399628571428572,5700.0,2.3756345177664984,468.86395939086304,552.840609137056
14.414213197969548,5.662944162436548,300.0774432,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766498,-4.299601278571429,0.0,1447.2081218274116,0.0,28.1,43.16174619289341,4.036548223350255,0.0,2.0000000000000004,1.2345177664974625,3.985888324873097,0.5999999999999999,12.399628571428572,5700.0,2.3756345177664984,468.86395939086304,552.840609137056
14.33299492385787,5.614213197969542,700.5554455,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766497,-4.299601278571429,0.0,1418.781725888325,0.0,28.1,41.39118781725889,4.426395939086294,0.0,2.0,1.1451776649746197,3.973299492385787,0.5999999999999999,12.399628571428572,5700.0,2.375634517766498,468.7868020304568,550.8101522842641
14.33299492385787,5.614213197969542,648.8628181,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766497,-4.299601278571429,0.0,1418.781725888325,0.0,28.1,41.39118781725889,4.426395939086294,0.0,2.0,1.1451776649746197,3.973299492385787,0.5999999999999999,12.399628571428572,5700.0,2.375634517766498,468.7868020304568,550.8101522842641
14.33299492385787,5.614213197969542,599.4722787,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766497,-4.299601278571429,0.0,1418.781725888325,0.0,28.1,41.39118781725889,4.426395939086294,0.0,2.0,1.1451776649746197,3.973299492385787,0.5999999999999999,12.399628571428572,5700.0,2.375634517766498,468.7868020304568,550.8101522842641
14.33299492385787,5.614213197969542,548.5792269,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766497,-4.299601278571429,0.0,1418.781725888325,0.0,28.1,41.39118781725889,4.426395939086294,0.0,2.0,1.1451776649746197,3.973299492385787,0.5999999999999999,12.399628571428572,5700.0,2.375634517766498,468.7868020304568,550.8101522842641
14.33299492385787,5.614213197969542,499.8351429,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766497,-4.299601278571429,0.0,1418.781725888325,0.0,28.1,41.39118781725889,4.426395939086294,0.0,2.0,1.1451776649746197,3.973299492385787,0.5999999999999999,12.399628571428572,5700.0,2.375634517766498,468.7868020304568,550.8101522842641
14.33299492385787,5.614213197969542,449.4560679,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766497,-4.299601278571429,0.0,1418.781725888325,0.0,28.1,41.39118781725889,4.426395939086294,0.0,2.0,1.1451776649746197,3.973299492385787,0.5999999999999999,12.399628571428572,5700.0,2.375634517766498,468.7868020304568,550.8101522842641
14.33299492385787,5.614213197969542,400.8726975,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766497,-4.299601278571429,0.0,1418.781725888325,0.0,28.1,41.39118781725889,4.426395939086294,0.0,2.0,1.1451776649746197,3.973299492385787,0.5999999999999999,12.399628571428572,5700.0,2.375634517766498,468.7868020304568,550.8101522842641
14.33299492385787,5.614213197969542,350.8552831,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766497,-4.299601278571429,0.0,1418.781725888325,0.0,28.1,41.39118781725889,4.426395939086294,0.0,2.0,1.1451776649746197,3.973299492385787,0.5999999999999999,12.399628571428572,5700.0,2.375634517766498,468.7868020304568,550.8101522842641
14.33299492385787,5.614213197969542,300.7058393,1.5657142857142858,0.2639593908629442,1.9,0.0,2.375634517766497,-4.299601278571429,0.0,1418.781725888325,0.0,28.1,41.39118781725889,4.426395939086294,0.0,2.0,1.1451776649746197,3.973299492385787,0.5999999999999999,12.399628571428572,5700.0,2.375634517766498,468.7868020304568,550.8101522842641
40.101781170483456,14.559796437659031,300.0,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,324.9457701,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,350.9761388,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,375.9219089,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,400.867679,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,424.7288503,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,449.6746204,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,474.6203905,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,500.6507592,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,524.5119306,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,550.5422993,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,574.4034707,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,600.4338395,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,625.3796095,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,650.3253796,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,676.3557484,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,700.2169197,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,726.2472885,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,750.1084599,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,775.0542299,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,800.0,1.4266666666666667,1.1959287531806615,0.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,300.0,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,328.1995662,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,349.8915401,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,374.8373102,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,399.7830803,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,424.7288503,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,449.6746204,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,474.6203905,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,500.6507592,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,527.7657267,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,547.2885033,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,574.4034707,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,600.4338395,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,625.3796095,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,650.3253796,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,677.4403471,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,700.2169197,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,725.1626898,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,750.1084599,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,776.1388286,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
40.101781170483456,14.559796437659031,800.0,1.4266666666666667,1.1959287531806615,3.0,0.0,2.213740458015267,-4.884452173333333,20.0,1480.661577608142,0.0,70.1,43.47160814249364,33.18575063613231,0.005089058524173,1.9949109414758268,3.795928753180661,4.904478371501272,0.94,31.94956666666667,4133.333333333334,2.3715012722646307,469.3399491094147,607.6753180661577
53.46373440473673,21.725142736307888,950.0,1.26,1.103404525269613,0.0,0.0,3.0188200465214634,-5.828340415,1e-16,1418.122224571791,0.0,108.9,44.80553563121167,35.46288855994925,0.0845844787481497,1.9154155212518504,1.459970395432438,5.279306407274266,0.89,23.4529,3333.333333333333,2.3421442165362656,461.7823218439417,690.5297525903997
54.36548223350253,22.03553299492386,789.5368464,1.3150000000000002,1.16751269035533,3.0,0.0,3.086294416243655,-5.327325976666667,0.0,1520.304568527919,0.0,108.9,44.34082233502537,32.568527918781726,0.1015228426395939,1.898477157360406,1.385786802030457,4.879593908629442,0.89,21.7029,4733.333333333334,2.375634517766497,467.88324873096445,640.576649746193
54.36548223350253,22.03553299492386,685.2430166,1.3150000000000002,1.16751269035533,3.0,0.0,3.086294416243655,-5.327325976666667,0.0,1520.304568527919,0.0,108.9,44.34082233502537,32.568527918781726,0.1015228426395939,1.898477157360406,1.385786802030457,4.879593908629442,0.89,21.7029,4733.333333333334,2.375634517766497,467.88324873096445,640.576649746193
54.36548223350253,22.03553299492386,599.5282091,1.3150000000000002,1.16751269035533,3.0,0.0,3.086294416243655,-5.327325976666667,0.0,1520.304568527919,0.0,108.9,44.34082233502537,32.568527918781726,0.1015228426395939,1.898477157360406,1.385786802030457,4.879593908629442,0.89,21.7029,4733.333333333334,2.375634517766497,467.88324873096445,640.576649746193
54.36548223350253,22.03553299492386,504.6044605,1.3150000000000002,1.16751269035533,3.0,0.0,3.086294416243655,-5.327325976666667,0.0,1520.304568527919,0.0,108.9,44.34082233502537,32.568527918781726,0.1015228426395939,1.898477157360406,1.385786802030457,4.879593908629442,0.89,21.7029,4733.333333333334,2.375634517766497,467.88324873096445,640.576649746193
54.36548223350253,22.03553299492386,406.0320243,1.3150000000000002,1.16751269035533,3.0,0.0,3.086294416243655,-5.327325976666667,0.0,1520.304568527919,0.0,108.9,44.34082233502537,32.568527918781726,0.1015228426395939,1.898477157360406,1.385786802030457,4.879593908629442,0.89,21.7029,4733.333333333334,2.375634517766497,467.88324873096445,640.576649746193
